year,count_date,hour,direction_of_travel,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles,count_point_id
2009,08/10/2009,8,N,4,7,625,2,41,8,1,0,1,0,0,10,685,944769
2009,08/10/2009,9,N,1,3,454,1,79,7,0,0,1,1,1,10,547,944769
2009,08/10/2009,10,N,0,2,227,2,44,3,3,0,1,2,1,10,285,944769
2009,08/10/2009,11,N,1,2,243,1,45,8,1,0,1,1,0,11,302,944769
2009,14/10/2009,7,N,2,2,346,4,57,4,0,2,0,0,0,6,415,944771
2009,14/10/2009,8,N,0,4,411,4,37,7,0,6,0,0,0,13,469,944771
2009,14/10/2009,9,N,0,2,219,0,33,9,1,3,0,0,0,13,267,944771
2009,14/10/2009,10,N,0,1,128,1,24,9,0,5,0,0,0,14,168,944771
2009,14/10/2009,11,N,2,1,132,1,29,9,0,2,0,0,0,11,174,944771
2009,14/10/2009,12,N,3,1,182,0,22,2,1,3,0,0,0,6,211,944771
2009,14/10/2009,13,N,0,1,135,0,18,3,2,4,0,0,0,9,163,944771
2009,14/10/2009,14,N,1,0,158,0,15,8,0,3,0,0,0,11,184,944771
2009,14/10/2009,15,N,0,1,176,0,16,0,0,2,0,0,0,2,195,944771
2009,14/10/2009,16,N,1,2,217,0,23,4,0,0,0,0,0,4,246,944771
2009,14/10/2009,17,N,4,1,246,1,23,2,0,0,0,0,0,2,273,944771
2009,14/10/2009,18,N,0,1,198,1,17,1,0,0,0,0,0,1,218,944771
2009,14/10/2009,7,S,0,2,174,3,22,5,0,1,0,1,0,7,208,944771
2009,14/10/2009,8,S,1,1,316,8,27,7,1,2,2,0,0,12,364,944771
2009,14/10/2009,9,S,0,0,178,0,16,6,0,4,0,0,0,10,204,944771
2009,14/10/2009,10,S,0,1,119,1,19,0,1,4,0,0,0,5,145,944771
2009,14/10/2009,11,S,0,3,129,0,17,5,2,5,0,0,0,12,161,944771
2009,14/10/2009,12,S,1,2,173,1,19,7,0,2,1,0,1,11,206,944771
2009,14/10/2009,13,S,1,3,148,0,30,1,0,3,0,0,0,4,185,944771
2009,14/10/2009,14,S,3,1,190,1,24,2,1,2,2,0,0,7,223,944771
2009,14/10/2009,15,S,0,3,257,0,43,3,0,0,0,0,0,3,306,944771
2009,14/10/2009,16,S,2,1,307,3,39,6,0,0,0,0,0,6,356,944771
2009,14/10/2009,17,S,0,0,444,2,36,1,0,0,0,0,0,1,483,944771
2009,14/10/2009,18,S,1,4,316,1,19,1,0,0,0,0,0,1,341,944771
2009,30/03/2009,7,N,2,7,423,7,40,0,1,0,0,0,0,1,478,944775
2009,30/03/2009,8,N,0,6,774,2,45,3,0,0,0,0,0,3,830,944775
2009,30/03/2009,9,N,1,2,256,4,23,2,2,0,0,0,0,4,289,944775
2009,30/03/2009,10,N,1,2,199,3,19,1,2,0,0,0,0,3,226,944775
2009,30/03/2009,11,N,3,1,144,2,23,1,0,1,0,1,0,3,173,944775
2009,30/03/2009,12,N,0,0,191,3,33,4,1,1,0,0,0,6,233,944775
2009,30/03/2009,13,N,0,1,200,4,19,2,1,0,0,0,0,3,227,944775
2009,30/03/2009,14,N,0,2,168,4,24,1,1,0,0,0,0,2,200,944775
2009,30/03/2009,15,N,1,1,312,5,26,0,0,0,0,0,0,0,344,944775
2009,30/03/2009,16,N,0,2,242,6,34,1,1,0,0,0,0,2,286,944775
2009,30/03/2009,17,N,2,0,300,5,26,1,0,0,0,0,0,1,332,944775
2009,30/03/2009,18,N,2,2,215,5,15,0,0,0,0,0,0,0,237,944775
2009,30/03/2009,7,S,2,0,67,6,16,0,3,0,0,0,0,3,92,944775
2009,30/03/2009,8,S,1,0,230,3,33,5,0,0,0,0,0,5,271,944775
2009,30/03/2009,9,S,1,2,124,4,16,3,2,0,0,0,0,5,151,944775
2009,30/03/2009,10,S,0,4,121,3,22,5,0,0,1,0,0,6,156,944775
2009,30/03/2009,11,S,0,1,143,2,20,6,5,0,0,1,0,12,178,944775
2009,30/03/2009,12,S,0,1,186,4,30,4,0,0,0,0,0,4,225,944775
2009,30/03/2009,13,S,0,1,176,3,16,3,0,0,0,0,0,3,199,944775
2009,30/03/2009,14,S,0,2,184,5,21,2,0,0,0,0,0,2,214,944775
2009,30/03/2009,15,S,2,0,319,5,26,2,1,0,0,0,0,3,353,944775
2009,30/03/2009,16,S,5,4,287,5,26,0,0,0,0,0,0,0,322,944775
2009,30/03/2009,17,S,0,4,320,4,18,2,0,0,0,0,0,2,348,944775
2009,30/03/2009,18,S,3,3,270,1,7,0,0,0,0,0,0,0,281,944775
2009,02/07/2009,7,E,0,1,75,7,17,1,1,0,0,0,0,2,102,944777
2009,02/07/2009,8,E,1,2,146,5,21,4,0,0,0,0,0,4,178,944777
2009,02/07/2009,9,E,0,0,114,4,19,7,0,0,0,0,0,7,144,944777
2009,02/07/2009,10,E,0,0,121,3,21,4,0,0,0,0,0,4,149,944777
2009,02/07/2009,11,E,0,0,126,4,21,6,1,0,0,0,0,7,158,944777
2009,02/07/2009,12,E,1,0,137,3,20,4,0,0,0,0,0,4,164,944777
2009,02/07/2009,13,E,2,2,123,3,22,2,0,0,0,0,0,2,152,944777
2009,02/07/2009,14,E,0,1,137,3,13,0,2,0,0,0,0,2,156,944777
2009,02/07/2009,15,E,0,0,175,5,29,1,0,0,0,0,0,1,210,944777
2009,02/07/2009,16,E,0,3,181,4,29,0,0,0,0,0,0,0,217,944777
2009,02/07/2009,17,E,0,3,305,3,26,0,0,0,0,0,0,0,337,944777
2009,02/07/2009,18,E,1,2,222,3,16,0,0,0,0,0,0,0,243,944777
2009,02/07/2009,7,W,0,3,185,6,28,3,0,0,0,0,0,3,225,944777
2009,02/07/2009,8,W,0,3,353,8,29,4,0,0,0,0,0,4,397,944777
2009,02/07/2009,9,W,1,2,162,6,20,3,0,0,0,0,0,3,193,944777
2009,02/07/2009,10,W,0,1,131,7,17,4,0,0,0,0,0,4,160,944777
2009,02/07/2009,11,W,3,0,137,8,21,7,0,0,0,0,0,7,173,944777
2009,02/07/2009,12,W,0,2,159,6,23,3,1,0,0,0,0,4,194,944777
2009,02/07/2009,13,W,0,1,125,8,24,6,1,0,0,0,0,7,165,944777
2009,02/07/2009,14,W,1,1,136,7,14,0,0,0,0,0,0,0,158,944777
2009,02/07/2009,15,W,1,1,171,10,23,6,0,0,0,0,2,8,213,944777
2009,02/07/2009,16,W,0,2,174,7,28,2,0,0,0,0,0,2,213,944777
2009,02/07/2009,17,W,1,2,191,6,22,0,0,0,0,0,0,0,221,944777
2009,02/07/2009,18,W,1,2,239,12,26,2,3,0,1,1,2,9,288,944777
2009,11/09/2009,7,E,3,1,35,1,8,0,0,0,0,0,0,0,45,944779
2009,11/09/2009,8,E,2,1,57,2,1,1,0,0,0,0,0,1,62,944779
2009,11/09/2009,9,E,3,1,23,2,3,1,0,0,0,0,0,1,30,944779
2009,11/09/2009,10,E,1,1,15,2,3,0,0,0,0,0,0,0,21,944779
2009,11/09/2009,11,E,0,1,11,2,3,0,0,0,0,0,0,0,17,944779
2009,11/09/2009,12,E,0,0,20,2,1,0,0,0,0,0,0,0,23,944779
2009,11/09/2009,13,E,0,0,18,3,5,0,0,0,0,0,0,0,26,944779
2009,11/09/2009,14,E,1,0,18,2,1,0,0,0,0,0,0,0,21,944779
2009,11/09/2009,15,E,9,1,42,3,4,0,0,0,0,0,0,0,50,944779
2009,11/09/2009,16,E,6,0,17,2,1,0,0,0,0,0,0,0,20,944779
2009,11/09/2009,17,E,3,0,24,2,0,0,0,0,0,0,0,0,26,944779
2009,11/09/2009,18,E,3,0,24,0,0,0,0,0,0,0,0,0,24,944779
2009,11/09/2009,7,W,5,0,6,1,2,0,0,0,0,0,0,0,9,944779
2009,11/09/2009,8,W,15,0,33,0,3,0,0,0,0,0,0,0,36,944779
2009,11/09/2009,9,W,0,0,8,0,3,0,0,0,0,0,0,0,11,944779
2009,11/09/2009,10,W,3,0,17,0,3,0,0,0,0,0,0,0,20,944779
2009,11/09/2009,11,W,3,0,12,0,3,0,0,0,0,0,0,0,15,944779
2009,11/09/2009,12,W,1,1,20,1,3,0,0,0,0,0,0,0,25,944779
2009,11/09/2009,13,W,2,0,22,0,0,0,0,0,0,0,0,0,22,944779
2009,11/09/2009,14,W,0,0,44,0,1,0,0,0,0,0,0,0,45,944779
2009,11/09/2009,15,W,0,3,23,1,3,1,0,0,0,0,0,1,31,944779
2009,11/09/2009,16,W,0,1,39,0,2,0,0,0,0,0,0,0,42,944779
2009,11/09/2009,17,W,6,0,40,0,2,0,0,0,0,0,0,0,42,944779
2009,11/09/2009,18,W,4,0,37,1,4,0,0,0,0,0,0,0,42,944779
2009,21/10/2009,7,N,2,1,7,0,4,0,0,0,0,0,0,0,12,944781
2009,21/10/2009,15,S,1,0,33,0,10,1,0,0,0,0,0,1,44,944781
2009,21/10/2009,16,S,0,0,19,0,3,0,0,0,0,0,0,0,22,944781
2009,21/10/2009,17,S,1,0,16,0,2,0,0,0,0,0,0,0,18,944781
2009,21/10/2009,18,S,3,0,37,1,3,1,0,0,0,0,0,1,42,944781
2009,21/10/2009,8,N,11,0,26,0,3,0,0,0,0,0,0,0,29,944781
2009,21/10/2009,9,N,0,0,19,2,1,1,0,0,0,0,0,1,23,944781
2009,21/10/2009,10,N,1,0,13,0,2,1,0,0,0,0,0,1,16,944781
2009,21/10/2009,11,N,1,0,15,0,1,2,0,0,0,0,0,2,18,944781
2009,21/10/2009,12,N,1,0,15,0,3,0,0,0,0,0,0,0,18,944781
2009,21/10/2009,13,N,1,0,15,0,2,0,0,0,0,0,0,0,17,944781
2009,21/10/2009,14,N,4,0,16,0,1,0,0,0,0,0,0,0,17,944781
2009,21/10/2009,15,N,0,0,33,2,4,0,0,0,0,0,0,0,39,944781
2009,21/10/2009,16,N,1,0,28,0,5,0,0,0,0,0,0,0,33,944781
2009,21/10/2009,17,N,3,0,19,0,4,0,0,0,0,0,0,0,23,944781
2009,21/10/2009,18,N,5,0,35,0,2,0,0,0,0,0,0,0,37,944781
2009,21/10/2009,7,S,3,0,16,1,8,1,0,0,0,0,0,1,26,944781
2009,21/10/2009,8,S,4,0,60,1,3,0,0,0,0,0,0,0,64,944781
2009,21/10/2009,9,S,1,0,21,0,3,1,0,0,0,0,0,1,25,944781
2009,21/10/2009,10,S,0,0,12,1,4,0,0,0,0,0,0,0,17,944781
2009,21/10/2009,11,S,0,0,15,1,3,1,0,0,0,0,0,1,20,944781
2009,21/10/2009,12,S,1,0,20,0,3,2,0,0,0,0,0,2,25,944781
2009,21/10/2009,13,S,7,0,15,0,8,0,0,0,0,0,0,0,23,944781
2009,21/10/2009,14,S,1,0,24,1,3,0,0,0,0,0,0,0,28,944781
2009,30/04/2009,13,E,0,0,11,0,4,0,0,0,0,0,0,0,15,944783
2009,30/04/2009,14,E,1,0,14,0,0,0,0,0,0,0,0,0,14,944783
2009,30/04/2009,15,E,3,0,11,0,2,2,0,0,0,0,0,2,15,944783
2009,30/04/2009,16,E,1,0,15,0,0,0,0,0,0,0,0,0,15,944783
2009,30/04/2009,17,E,2,1,18,0,2,0,0,0,0,0,0,0,21,944783
2009,30/04/2009,18,E,1,1,18,0,1,0,0,0,0,0,0,0,20,944783
2009,30/04/2009,7,W,0,0,3,0,1,0,0,0,0,0,0,0,4,944783
2009,30/04/2009,8,W,0,0,19,0,5,0,0,0,0,0,0,0,24,944783
2009,30/04/2009,9,W,0,0,16,0,0,1,0,0,0,0,0,1,17,944783
2009,30/04/2009,10,W,1,0,14,0,1,1,0,0,0,0,0,1,16,944783
2009,30/04/2009,11,W,1,0,8,0,2,0,0,0,0,0,0,0,10,944783
2009,30/04/2009,12,W,0,0,13,0,1,0,0,0,0,0,0,0,14,944783
2009,30/04/2009,13,W,1,0,13,0,4,0,0,0,0,0,0,0,17,944783
2009,30/04/2009,14,W,0,1,18,0,1,0,0,0,0,0,0,0,20,944783
2009,30/04/2009,15,W,3,0,18,0,3,0,0,0,0,0,0,0,21,944783
2009,30/04/2009,16,W,2,1,25,0,1,0,0,0,0,0,0,0,27,944783
2009,30/04/2009,17,W,4,1,25,0,3,0,0,0,0,0,0,0,29,944783
2009,30/04/2009,18,W,1,1,34,0,2,0,0,0,0,0,0,0,37,944783
2009,30/04/2009,7,E,1,1,30,0,3,0,0,0,0,0,0,0,34,944783
2009,30/04/2009,8,E,1,1,51,0,3,0,0,0,0,0,0,0,55,944783
2009,30/04/2009,9,E,0,0,17,0,1,1,0,0,0,0,0,1,19,944783
2009,30/04/2009,10,E,0,0,12,0,1,1,0,0,0,0,0,1,14,944783
2009,30/04/2009,11,E,2,0,15,0,3,0,0,0,0,0,0,0,18,944783
2009,30/04/2009,12,E,0,0,10,0,1,0,0,0,0,0,0,0,11,944783
2009,22/09/2009,7,E,0,2,5,0,3,0,0,0,0,0,0,0,10,944785
2009,22/09/2009,8,E,1,0,12,0,2,0,0,0,0,0,0,0,14,944785
2009,22/09/2009,9,E,1,0,8,0,0,0,0,0,0,0,0,0,8,944785
2009,22/09/2009,10,E,1,0,2,0,1,0,0,0,0,0,0,0,3,944785
2009,22/09/2009,11,E,1,0,8,0,3,1,0,0,0,0,0,1,12,944785
2009,22/09/2009,12,E,1,0,4,0,0,0,0,0,0,0,0,0,4,944785
2009,22/09/2009,13,E,1,0,14,0,1,0,0,0,0,0,0,0,15,944785
2009,22/09/2009,14,E,0,0,8,0,0,0,0,0,0,0,0,0,8,944785
2009,22/09/2009,15,E,0,0,10,0,4,0,0,0,0,0,0,0,14,944785
2009,22/09/2009,16,E,0,0,15,0,1,0,0,0,0,0,0,0,16,944785
2009,22/09/2009,17,E,0,0,21,0,2,0,0,0,0,0,0,0,23,944785
2009,22/09/2009,18,E,0,0,16,0,0,0,0,0,0,0,0,0,16,944785
2009,22/09/2009,7,W,0,0,8,0,0,0,0,0,0,0,0,0,8,944785
2009,22/09/2009,8,W,0,2,9,0,2,1,0,0,0,0,0,1,14,944785
2009,22/09/2009,9,W,0,0,7,0,0,0,0,0,0,0,0,0,7,944785
2009,22/09/2009,10,W,0,0,4,0,0,0,0,0,0,0,0,0,4,944785
2009,22/09/2009,11,W,3,0,10,0,1,0,1,0,0,0,0,1,12,944785
2009,22/09/2009,12,W,1,0,7,0,2,0,1,0,0,0,0,1,10,944785
2009,22/09/2009,13,W,1,0,11,0,2,0,0,0,0,0,0,0,13,944785
2009,22/09/2009,14,W,0,0,6,0,0,1,0,0,0,0,0,1,7,944785
2009,22/09/2009,15,W,0,0,6,1,2,0,0,0,0,0,0,0,9,944785
2009,22/09/2009,16,W,1,0,16,0,2,0,0,0,0,0,0,0,18,944785
2009,22/09/2009,17,W,1,0,18,0,4,0,0,0,0,0,0,0,22,944785
2009,22/09/2009,18,W,2,2,11,0,1,0,0,0,0,0,0,0,14,944785
2009,02/04/2009,7,N,4,0,24,0,4,0,0,0,0,0,0,0,28,944787
2009,02/04/2009,8,N,19,0,73,0,6,0,0,0,0,0,0,0,79,944787
2009,02/04/2009,9,N,4,0,46,0,2,0,0,0,0,0,0,0,48,944787
2009,02/04/2009,10,N,4,0,34,0,2,1,0,0,0,0,0,1,37,944787
2009,02/04/2009,11,N,2,1,26,0,9,1,0,0,0,0,0,1,37,944787
2009,02/04/2009,12,N,2,0,34,0,3,1,0,0,0,0,0,1,38,944787
2009,02/04/2009,13,N,0,0,41,0,1,2,0,0,0,0,0,2,44,944787
2009,02/04/2009,14,N,2,0,38,0,4,1,0,0,0,0,0,1,43,944787
2009,02/04/2009,15,N,1,1,76,0,5,0,0,0,0,0,0,0,82,944787
2009,02/04/2009,16,N,3,1,38,0,6,0,0,0,0,0,0,0,45,944787
2009,02/04/2009,17,N,0,1,49,0,3,0,0,0,0,0,0,0,53,944787
2009,02/04/2009,18,N,0,0,29,0,9,1,0,0,0,0,0,1,39,944787
2009,02/04/2009,7,S,0,0,28,0,5,0,0,0,0,0,0,0,33,944787
2009,02/04/2009,8,S,0,0,63,0,6,1,0,0,0,0,0,1,70,944787
2009,02/04/2009,9,S,1,1,43,0,2,0,0,0,0,0,0,0,46,944787
2009,02/04/2009,10,S,2,0,30,1,3,0,0,0,0,0,0,0,34,944787
2009,02/04/2009,11,S,0,1,28,0,3,0,0,0,0,0,0,0,32,944787
2009,02/04/2009,12,S,3,1,45,0,3,0,0,0,0,0,0,0,49,944787
2009,02/04/2009,13,S,2,0,51,0,2,0,0,0,0,0,1,1,54,944787
2009,02/04/2009,14,S,2,0,34,0,6,1,0,0,0,0,0,1,41,944787
2009,02/04/2009,15,S,9,0,62,0,5,0,0,0,0,0,0,0,67,944787
2009,02/04/2009,16,S,3,0,42,0,3,1,0,0,0,0,0,1,46,944787
2009,02/04/2009,17,S,4,1,44,1,9,0,0,0,0,0,0,0,55,944787
2009,02/04/2009,18,S,4,0,43,0,2,1,0,0,0,0,0,1,46,944787
2009,07/07/2009,7,E,5,2,116,0,17,2,0,0,0,0,0,2,137,944789
2009,07/07/2009,8,E,9,2,169,1,13,3,0,0,0,0,0,3,188,944789
2009,07/07/2009,9,E,0,2,75,0,17,2,0,0,0,0,0,2,96,944789
2009,07/07/2009,10,E,0,1,52,0,15,0,0,0,0,0,0,0,68,944789
2009,07/07/2009,11,E,0,3,55,1,15,3,0,0,0,0,0,3,77,944789
2009,07/07/2009,12,E,0,1,89,0,7,3,0,0,0,0,0,3,100,944789
2009,07/07/2009,13,E,0,1,75,0,5,0,0,0,0,0,0,0,81,944789
2009,07/07/2009,14,E,0,2,63,0,7,0,0,0,0,0,0,0,72,944789
2009,07/07/2009,15,E,1,0,111,1,10,2,0,0,0,0,0,2,124,944789
2009,07/07/2009,16,E,3,1,56,0,7,3,1,0,0,0,0,4,68,944789
2009,07/07/2009,17,E,5,1,77,0,12,0,0,0,0,0,0,0,90,944789
2009,07/07/2009,18,E,4,3,92,0,8,1,0,0,0,0,0,1,104,944789
2009,07/07/2009,7,W,4,1,62,0,11,1,0,0,0,0,0,1,75,944789
2009,07/07/2009,8,W,0,1,81,0,9,1,0,0,0,0,0,1,92,944789
2009,07/07/2009,9,W,2,1,59,0,13,0,1,1,0,0,0,2,75,944789
2009,07/07/2009,10,W,1,0,56,0,12,0,1,0,0,0,0,1,69,944789
2009,07/07/2009,11,W,1,1,64,0,15,1,0,0,0,0,0,1,81,944789
2009,07/07/2009,12,W,1,4,81,0,13,1,0,0,0,0,0,1,99,944789
2009,07/07/2009,13,W,0,0,71,0,6,1,0,0,0,0,0,1,78,944789
2009,07/07/2009,14,W,1,1,76,0,6,1,0,0,0,0,0,1,84,944789
2009,07/07/2009,15,W,4,0,135,1,12,0,0,0,0,0,0,0,148,944789
2009,07/07/2009,16,W,6,3,156,0,14,1,0,0,0,0,0,1,174,944789
2009,07/07/2009,17,W,2,1,88,0,8,0,0,0,0,0,0,0,97,944789
2009,07/07/2009,18,W,3,0,75,0,4,1,0,0,0,0,0,1,80,944789
2009,22/09/2009,7,N,3,8,559,2,71,11,0,2,0,0,0,13,653,966041
2009,22/09/2009,8,N,1,13,521,8,54,10,1,4,0,0,1,16,612,966041
2009,22/09/2009,9,N,2,3,504,5,77,17,0,5,0,0,0,22,611,966041
2009,22/09/2009,10,N,1,2,341,3,52,21,1,2,0,0,1,25,423,966041
2009,22/09/2009,11,N,1,2,330,2,35,14,1,2,1,0,0,18,387,966041
2009,22/09/2009,12,N,0,4,365,4,49,18,5,4,0,0,0,27,449,966041
2009,22/09/2009,13,N,0,2,339,5,55,10,5,2,0,0,0,17,418,966041
2009,22/09/2009,14,N,2,2,348,2,72,5,1,4,1,0,0,11,435,966041
2009,22/09/2009,15,N,1,5,452,11,77,7,2,3,0,0,0,12,557,966041
2009,22/09/2009,16,N,2,2,527,3,89,2,0,0,0,0,0,2,623,966041
2009,22/09/2009,17,N,3,6,604,4,55,2,0,0,0,0,0,2,671,966041
2009,22/09/2009,18,N,7,2,537,3,28,1,0,0,0,0,0,1,571,966041
2009,22/09/2009,7,S,0,7,528,8,119,8,3,1,0,0,0,12,674,966041
2009,22/09/2009,8,S,1,5,614,5,69,17,1,3,0,0,0,21,714,966041
2009,22/09/2009,9,S,0,2,318,5,46,14,0,5,1,0,0,20,391,966041
2009,22/09/2009,10,S,2,2,214,1,44,12,1,2,0,0,0,15,276,966041
2009,22/09/2009,11,S,1,1,240,4,64,12,1,4,0,0,0,17,326,966041
2009,22/09/2009,12,S,4,1,291,3,37,12,4,1,0,1,0,18,350,966041
2009,22/09/2009,13,S,0,2,233,5,57,2,0,5,0,0,0,7,304,966041
2009,22/09/2009,14,S,0,2,306,6,65,8,2,4,0,0,0,14,393,966041
2009,22/09/2009,15,S,0,2,321,3,71,4,1,12,0,0,0,17,414,966041
2009,22/09/2009,16,S,2,4,409,2,59,5,0,6,0,0,0,11,485,966041
2009,22/09/2009,17,S,4,9,470,3,30,1,0,0,0,0,0,1,513,966041
2009,22/09/2009,18,S,1,8,443,3,21,1,0,1,0,0,0,2,477,966041
2009,15/09/2009,7,N,3,0,30,0,0,0,0,0,0,0,0,0,30,968221
2009,15/09/2009,8,N,2,0,53,0,5,0,0,0,0,0,0,0,58,968221
2009,15/09/2009,9,N,1,0,30,0,2,0,0,0,0,0,0,0,32,968221
2009,15/09/2009,10,N,2,0,33,0,3,0,0,0,0,0,0,0,36,968221
2009,15/09/2009,11,N,2,0,36,0,3,1,0,0,0,0,0,1,40,968221
2009,15/09/2009,12,N,2,0,28,0,3,0,0,0,0,0,0,0,31,968221
2009,15/09/2009,13,N,1,1,47,0,10,1,0,0,0,0,0,1,59,968221
2009,15/09/2009,14,N,2,0,35,0,4,1,0,0,0,0,0,1,40,968221
2009,15/09/2009,15,N,2,0,52,1,1,1,0,0,0,0,0,1,55,968221
2009,15/09/2009,16,N,3,0,54,1,2,1,0,0,0,0,0,1,58,968221
2009,15/09/2009,17,N,3,0,41,0,4,1,0,0,0,0,0,1,46,968221
2009,15/09/2009,18,N,2,0,32,1,1,0,0,0,0,0,0,0,34,968221
2009,15/09/2009,7,S,2,0,17,0,1,0,0,0,0,0,0,0,18,968221
2009,15/09/2009,8,S,3,0,56,0,3,0,0,0,0,0,0,0,59,968221
2009,15/09/2009,9,S,3,0,27,0,1,0,0,0,0,0,0,0,28,968221
2009,15/09/2009,10,S,4,0,28,0,2,0,0,0,0,0,0,0,30,968221
2009,15/09/2009,11,S,3,0,18,0,2,0,0,0,0,0,0,0,20,968221
2009,15/09/2009,12,S,3,0,26,0,1,0,0,0,0,0,0,0,27,968221
2009,15/09/2009,13,S,2,0,29,0,5,1,0,0,0,0,0,1,35,968221
2009,15/09/2009,14,S,0,0,26,0,2,0,0,0,0,0,0,0,28,968221
2009,15/09/2009,15,S,2,0,37,1,4,0,0,0,0,0,0,0,42,968221
2009,15/09/2009,16,S,3,0,34,1,1,0,0,0,0,0,0,0,36,968221
2009,15/09/2009,17,S,2,0,26,0,4,0,0,0,0,0,0,0,30,968221
2009,15/09/2009,18,S,1,0,25,0,1,0,0,0,0,0,0,0,26,968221
2009,16/03/2009,14,W,3,1,353,4,55,11,0,5,1,0,0,17,430,990080
2009,16/03/2009,15,W,5,6,403,6,53,6,0,0,0,0,0,6,474,990080
2009,16/03/2009,16,W,1,9,541,13,72,8,0,1,0,0,0,9,644,990080
2009,16/03/2009,17,W,3,9,955,9,57,1,0,1,0,0,0,2,1032,990080
2009,16/03/2009,18,W,4,3,579,12,31,1,1,0,1,0,0,3,628,990080
2009,16/03/2009,9,W,0,2,373,3,50,12,2,4,0,0,0,18,446,990080
2009,16/03/2009,10,W,1,1,267,2,38,9,2,4,0,1,0,16,324,990080
2009,16/03/2009,11,W,0,1,291,1,32,6,0,5,0,0,0,11,336,990080
2009,16/03/2009,12,W,3,0,385,9,55,9,0,2,0,1,0,12,461,990080
2009,16/03/2009,13,W,0,7,362,10,42,11,2,1,0,1,0,15,436,990080
2009,16/03/2009,7,E,4,3,328,6,44,4,0,0,1,0,0,5,386,990080
2009,16/03/2009,8,E,9,11,690,15,41,9,0,3,0,1,0,13,770,990080
2009,16/03/2009,9,E,1,3,347,8,39,6,0,6,0,1,0,13,410,990080
2009,16/03/2009,10,E,1,1,226,1,33,9,0,6,1,1,0,17,278,990080
2009,16/03/2009,11,E,5,2,265,2,37,8,0,4,0,1,0,13,319,990080
2009,16/03/2009,12,E,1,4,317,5,32,6,0,5,0,0,0,11,369,990080
2009,16/03/2009,13,E,7,3,297,7,33,2,0,3,0,0,0,5,345,990080
2009,16/03/2009,14,E,3,2,279,1,39,3,0,4,0,0,0,7,328,990080
2009,16/03/2009,15,E,2,2,336,10,40,3,0,0,0,0,0,3,391,990080
2009,16/03/2009,16,E,5,4,358,6,46,1,0,0,0,1,0,2,416,990080
2009,16/03/2009,17,E,4,7,623,9,35,0,1,1,1,0,0,3,677,990080
2009,16/03/2009,18,E,2,3,492,3,15,0,1,0,0,1,0,2,515,990080
2009,16/03/2009,7,W,4,7,366,9,59,15,0,0,0,0,0,15,456,990080
2009,16/03/2009,8,W,0,2,655,9,43,11,0,6,1,1,0,19,728,990080
2009,21/05/2009,8,N,1,0,16,0,7,0,1,0,0,0,0,1,24,990555
2009,21/05/2009,9,N,0,0,13,0,2,0,0,0,0,0,0,0,15,990555
2009,21/05/2009,10,N,0,0,14,0,2,1,0,0,0,0,0,1,17,990555
2009,21/05/2009,11,N,1,0,19,0,3,0,0,0,0,0,0,0,22,990555
2009,21/05/2009,12,N,0,0,15,0,4,0,0,0,0,0,0,0,19,990555
2009,21/05/2009,13,N,0,0,17,0,3,1,0,0,0,0,0,1,21,990555
2009,21/05/2009,14,N,0,1,11,0,1,0,0,0,0,0,0,0,13,990555
2009,21/05/2009,15,N,0,1,21,0,2,0,0,0,0,0,0,0,24,990555
2009,21/05/2009,16,N,1,0,20,0,0,0,0,0,0,0,0,0,20,990555
2009,21/05/2009,17,N,0,0,27,0,2,1,0,0,0,0,0,1,30,990555
2009,21/05/2009,18,N,0,0,14,0,1,0,0,0,0,0,0,0,15,990555
2009,21/05/2009,7,S,0,0,12,0,2,0,0,0,0,0,0,0,14,990555
2009,21/05/2009,8,S,0,0,19,0,5,0,0,0,0,0,0,0,24,990555
2009,21/05/2009,9,S,0,0,15,0,2,1,1,0,0,0,0,2,19,990555
2009,21/05/2009,10,S,0,0,16,0,3,1,0,0,0,0,0,1,20,990555
2009,21/05/2009,11,S,0,0,17,0,3,0,0,0,0,0,0,0,20,990555
2009,21/05/2009,12,S,0,0,12,0,5,0,0,0,0,0,0,0,17,990555
2009,21/05/2009,13,S,0,0,8,0,1,0,0,0,0,0,0,0,9,990555
2009,21/05/2009,14,S,0,0,24,0,0,0,0,0,0,0,0,0,24,990555
2009,21/05/2009,15,S,1,0,29,0,3,0,0,0,0,0,0,0,32,990555
2009,21/05/2009,16,S,0,0,32,0,2,0,0,0,0,0,0,0,34,990555
2009,21/05/2009,17,S,1,0,16,0,3,0,0,0,0,0,0,0,19,990555
2009,21/05/2009,18,S,0,0,15,0,0,0,0,0,0,0,0,0,15,990555
2009,21/05/2009,7,N,1,0,13,0,8,0,0,0,0,0,0,0,21,990555
2010,10/09/2010,17,S,1,19,1680,3,101,33,4,0,6,16,9,68,1871,6910
2010,10/09/2010,18,S,1,15,1353,1,77,21,0,0,10,21,14,66,1512,6910
2010,10/09/2010,17,N,6,28,1559,11,347,28,2,1,1,6,17,55,2000,6910
2010,10/09/2010,18,N,0,20,1454,10,341,25,1,0,1,5,23,55,1880,6910
2010,10/09/2010,7,S,1,21,1386,2,257,70,5,1,5,17,24,122,1788,6910
